Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"RL","Land Use","296","Kiribati","5110","Area","6610","Agricultural land","1999","1999","1000 ha","34","I","Value imputed by a receiving agency",""
"RL","Land Use","296","Kiribati","5110","Area","6610","Agricultural land","2000","2000","1000 ha","34","I","Value imputed by a receiving agency",""
"RL","Land Use","296","Kiribati","5110","Area","6610","Agricultural land","2001","2001","1000 ha","34","I","Value imputed by a receiving agency",""
"RL","Land Use","296","Kiribati","5110","Area","6610","Agricultural land","2002","2002","1000 ha","34","I","Value imputed by a receiving agency",""
"RL","Land Use","296","Kiribati","5110","Area","6610","Agricultural land","2003","2003","1000 ha","34","I","Value imputed by a receiving agency",""
"RL","Land Use","296","Kiribati","5110","Area","6610","Agricultural land","2004","2004","1000 ha","34","I","Value imputed by a receiving agency",""
"RL","Land Use","296","Kiribati","5110","Area","6610","Agricultural land","2005","2005","1000 ha","34","I","Value imputed by a receiving agency",""
"RL","Land Use","296","Kiribati","5110","Area","6610","Agricultural land","2006","2006","1000 ha","34","I","Value imputed by a receiving agency",""
"RL","Land Use","296","Kiribati","5110","Area","6610","Agricultural land","2007","2007","1000 ha","34","I","Value imputed by a receiving agency",""
"RL","Land Use","296","Kiribati","5110","Area","6610","Agricultural land","2008","2008","1000 ha","34","I","Value imputed by a receiving agency",""
"RL","Land Use","296","Kiribati","5110","Area","6610","Agricultural land","2009","2009","1000 ha","34","I","Value imputed by a receiving agency",""
"RL","Land Use","296","Kiribati","5110","Area","6610","Agricultural land","2010","2010","1000 ha","34","I","Value imputed by a receiving agency",""
"RL","Land Use","296","Kiribati","5110","Area","6610","Agricultural land","2011","2011","1000 ha","34","I","Value imputed by a receiving agency",""
"RL","Land Use","296","Kiribati","5110","Area","6610","Agricultural land","2012","2012","1000 ha","34","I","Value imputed by a receiving agency",""
"RL","Land Use","296","Kiribati","5110","Area","6610","Agricultural land","2013","2013","1000 ha","34","I","Value imputed by a receiving agency",""
"RL","Land Use","296","Kiribati","5110","Area","6610","Agricultural land","2014","2014","1000 ha","34","I","Value imputed by a receiving agency",""
"RL","Land Use","296","Kiribati","5110","Area","6610","Agricultural land","2015","2015","1000 ha","34","I","Value imputed by a receiving agency",""
"RL","Land Use","296","Kiribati","5110","Area","6610","Agricultural land","2016","2016","1000 ha","34","I","Value imputed by a receiving agency",""
"RL","Land Use","296","Kiribati","5110","Area","6610","Agricultural land","2017","2017","1000 ha","34","I","Value imputed by a receiving agency",""
"RL","Land Use","296","Kiribati","5110","Area","6610","Agricultural land","2018","2018","1000 ha","34","I","Value imputed by a receiving agency",""
"RL","Land Use","296","Kiribati","5110","Area","6610","Agricultural land","2019","2019","1000 ha","34","I","Value imputed by a receiving agency",""
"RL","Land Use","296","Kiribati","5110","Area","6610","Agricultural land","2020","2020","1000 ha","34","I","Value imputed by a receiving agency",""
"RL","Land Use","296","Kiribati","5110","Area","6610","Agricultural land","2021","2021","1000 ha","34","I","Value imputed by a receiving agency",""
"RL","Land Use","296","Kiribati","5110","Area","6610","Agricultural land","2022","2022","1000 ha","34","I","Value imputed by a receiving agency",""
"RL","Land Use","296","Kiribati","5110","Area","6610","Agricultural land","2023","2023","1000 ha","34","I","Value imputed by a receiving agency",""
"RL","Land Use","584","Marshall Islands","5110","Area","6610","Agricultural land","1991","1991","1000 ha","8.5","I","Value imputed by a receiving agency",""
"RL","Land Use","584","Marshall Islands","5110","Area","6610","Agricultural land","1992","1992","1000 ha","8.5","I","Value imputed by a receiving agency",""
"RL","Land Use","584","Marshall Islands","5110","Area","6610","Agricultural land","1993","1993","1000 ha","8.5","I","Value imputed by a receiving agency",""
"RL","Land Use","584","Marshall Islands","5110","Area","6610","Agricultural land","1994","1994","1000 ha","8.5","I","Value imputed by a receiving agency",""
"RL","Land Use","584","Marshall Islands","5110","Area","6610","Agricultural land","1995","1995","1000 ha","8.5","I","Value imputed by a receiving agency",""
"RL","Land Use","584","Marshall Islands","5110","Area","6610","Agricultural land","1996","1996","1000 ha","8.5","I","Value imputed by a receiving agency",""
"RL","Land Use","584","Marshall Islands","5110","Area","6610","Agricultural land","1997","1997","1000 ha","8.5","I","Value imputed by a receiving agency",""
"RL","Land Use","584","Marshall Islands","5110","Area","6610","Agricultural land","1998","1998","1000 ha","8.5","I","Value imputed by a receiving agency",""
"RL","Land Use","584","Marshall Islands","5110","Area","6610","Agricultural land","1999","1999","1000 ha","8.5","I","Value imputed by a receiving agency",""
"RL","Land Use","584","Marshall Islands","5110","Area","6610","Agricultural land","2000","2000","1000 ha","8.5","I","Value imputed by a receiving agency",""
"RL","Land Use","584","Marshall Islands","5110","Area","6610","Agricultural land","2001","2001","1000 ha","8.5","I","Value imputed by a receiving agency",""
"RL","Land Use","584","Marshall Islands","5110","Area","6610","Agricultural land","2002","2002","1000 ha","8.5","I","Value imputed by a receiving agency",""
"RL","Land Use","584","Marshall Islands","5110","Area","6610","Agricultural land","2003","2003","1000 ha","8.5","I","Value imputed by a receiving agency",""
"RL","Land Use","584","Marshall Islands","5110","Area","6610","Agricultural land","2004","2004","1000 ha","8.5","I","Value imputed by a receiving agency",""
"RL","Land Use","584","Marshall Islands","5110","Area","6610","Agricultural land","2005","2005","1000 ha","8.5","I","Value imputed by a receiving agency",""
"RL","Land Use","584","Marshall Islands","5110","Area","6610","Agricultural land","2006","2006","1000 ha","8.5","I","Value imputed by a receiving agency",""
"RL","Land Use","584","Marshall Islands","5110","Area","6610","Agricultural land","2007","2007","1000 ha","8.5","I","Value imputed by a receiving agency",""
"RL","Land Use","584","Marshall Islands","5110","Area","6610","Agricultural land","2008","2008","1000 ha","8.5","I","Value imputed by a receiving agency",""
"RL","Land Use","584","Marshall Islands","5110","Area","6610","Agricultural land","2009","2009","1000 ha","8.5","I","Value imputed by a receiving agency",""
"RL","Land Use","584","Marshall Islands","5110","Area","6610","Agricultural land","2010","2010","1000 ha","8.5","I","Value imputed by a receiving agency",""
"RL","Land Use","584","Marshall Islands","5110","Area","6610","Agricultural land","2011","2011","1000 ha","8.5","I","Value imputed by a receiving agency",""
"RL","Land Use","584","Marshall Islands","5110","Area","6610","Agricultural land","2012","2012","1000 ha","7.5","I","Value imputed by a receiving agency",""
"RL","Land Use","584","Marshall Islands","5110","Area","6610","Agricultural land","2013","2013","1000 ha","7","I","Value imputed by a receiving agency",""
"RL","Land Use","584","Marshall Islands","5110","Area","6610","Agricultural land","2014","2014","1000 ha","7","I","Value imputed by a receiving agency",""
"RL","Land Use","584","Marshall Islands","5110","Area","6610","Agricultural land","2015","2015","1000 ha","7","I","Value imputed by a receiving agency",""
"RL","Land Use","584","Marshall Islands","5110","Area","6610","Agricultural land","2016","2016","1000 ha","7","I","Value imputed by a receiving agency",""
"RL","Land Use","584","Marshall Islands","5110","Area","6610","Agricultural land","2017","2017","1000 ha","7","I","Value imputed by a receiving agency",""
"RL","Land Use","584","Marshall Islands","5110","Area","6610","Agricultural land","2018","2018","1000 ha","7","I","Value imputed by a receiving agency",""
"RL","Land Use","584","Marshall Islands","5110","Area","6610","Agricultural land","2019","2019","1000 ha","7","I","Value imputed by a receiving agency",""
"RL","Land Use","584","Marshall Islands","5110","Area","6610","Agricultural land","2020","2020","1000 ha","7","I","Value imputed by a receiving agency",""
"RL","Land Use","584","Marshall Islands","5110","Area","6610","Agricultural land","2021","2021","1000 ha","7","I","Value imputed by a receiving agency",""
"RL","Land Use","584","Marshall Islands","5110","Area","6610","Agricultural land","2022","2022","1000 ha","7","I","Value imputed by a receiving agency",""
"RL","Land Use","584","Marshall Islands","5110","Area","6610","Agricultural land","2023","2023","1000 ha","7","I","Value imputed by a receiving agency",""
"RL","Land Use","583","Micronesia (Federated States of)","5110","Area","6610","Agricultural land","1991","1991","1000 ha","5.5","I","Value imputed by a receiving agency",""
"RL","Land Use","583","Micronesia (Federated States of)","5110","Area","6610","Agricultural land","1992","1992","1000 ha","5.5","I","Value imputed by a receiving agency",""
"RL","Land Use","583","Micronesia (Federated States of)","5110","Area","6610","Agricultural land","1993","1993","1000 ha","5.5","I","Value imputed by a receiving agency",""
"RL","Land Use","583","Micronesia (Federated States of)","5110","Area","6610","Agricultural land","1994","1994","1000 ha","5.5","I","Value imputed by a receiving agency",""
"RL","Land Use","583","Micronesia (Federated States of)","5110","Area","6610","Agricultural land","1995","1995","1000 ha","5.5","I","Value imputed by a receiving agency",""
"RL","Land Use","583","Micronesia (Federated States of)","5110","Area","6610","Agricultural land","1996","1996","1000 ha","5.5","I","Value imputed by a receiving agency",""
"RL","Land Use","583","Micronesia (Federated States of)","5110","Area","6610","Agricultural land","1997","1997","1000 ha","5.5","I","Value imputed by a receiving agency",""
"RL","Land Use","583","Micronesia (Federated States of)","5110","Area","6610","Agricultural land","1998","1998","1000 ha","5.5","I","Value imputed by a receiving agency",""
"RL","Land Use","583","Micronesia (Federated States of)","5110","Area","6610","Agricultural land","1999","1999","1000 ha","5.5","I","Value imputed by a receiving agency",""
"RL","Land Use","583","Micronesia (Federated States of)","5110","Area","6610","Agricultural land","2000","2000","1000 ha","5.5","I","Value imputed by a receiving agency",""
"RL","Land Use","583","Micronesia (Federated States of)","5110","Area","6610","Agricultural land","2001","2001","1000 ha","5.5","I","Value imputed by a receiving agency",""
"RL","Land Use","583","Micronesia (Federated States of)","5110","Area","6610","Agricultural land","2002","2002","1000 ha","5.5","I","Value imputed by a receiving agency",""
"RL","Land Use","583","Micronesia (Federated States of)","5110","Area","6610","Agricultural land","2003","2003","1000 ha","5.5","I","Value imputed by a receiving agency",""
"RL","Land Use","583","Micronesia (Federated States of)","5110","Area","6610","Agricultural land","2004","2004","1000 ha","5.5","I","Value imputed by a receiving agency",""
"RL","Land Use","583","Micronesia (Federated States of)","5110","Area","6610","Agricultural land","2005","2005","1000 ha","5.5","I","Value imputed by a receiving agency",""
"RL","Land Use","583","Micronesia (Federated States of)","5110","Area","6610","Agricultural land","2006","2006","1000 ha","5.5","I","Value imputed by a receiving agency",""
"RL","Land Use","583","Micronesia (Federated States of)","5110","Area","6610","Agricultural land","2007","2007","1000 ha","5.5","I","Value imputed by a receiving agency",""
"RL","Land Use","583","Micronesia (Federated States of)","5110","Area","6610","Agricultural land","2008","2008","1000 ha","5.5","I","Value imputed by a receiving agency",""
"RL","Land Use","583","Micronesia (Federated States of)","5110","Area","6610","Agricultural land","2009","2009","1000 ha","5","I","Value imputed by a receiving agency",""
"RL","Land Use","583","Micronesia (Federated States of)","5110","Area","6610","Agricultural land","2010","2010","1000 ha","5","I","Value imputed by a receiving agency",""
"RL","Land Use","583","Micronesia (Federated States of)","5110","Area","6610","Agricultural land","2011","2011","1000 ha","5","I","Value imputed by a receiving agency",""
"RL","Land Use","583","Micronesia (Federated States of)","5110","Area","6610","Agricultural land","2012","2012","1000 ha","5","I","Value imputed by a receiving agency",""
"RL","Land Use","583","Micronesia (Federated States of)","5110","Area","6610","Agricultural land","2013","2013","1000 ha","5","I","Value imputed by a receiving agency",""
"RL","Land Use","583","Micronesia (Federated States of)","5110","Area","6610","Agricultural land","2014","2014","1000 ha","5","I","Value imputed by a receiving agency",""
"RL","Land Use","583","Micronesia (Federated States of)","5110","Area","6610","Agricultural land","2015","2015","1000 ha","5","I","Value imputed by a receiving agency",""
"RL","Land Use","583","Micronesia (Federated States of)","5110","Area","6610","Agricultural land","2016","2016","1000 ha","5","I","Value imputed by a receiving agency",""
"RL","Land Use","583","Micronesia (Federated States of)","5110","Area","6610","Agricultural land","2017","2017","1000 ha","5","I","Value imputed by a receiving agency",""
"RL","Land Use","583","Micronesia (Federated States of)","5110","Area","6610","Agricultural land","2018","2018","1000 ha","5","I","Value imputed by a receiving agency",""
"RL","Land Use","583","Micronesia (Federated States of)","5110","Area","6610","Agricultural land","2019","2019","1000 ha","5","I","Value imputed by a receiving agency",""
"RL","Land Use","583","Micronesia (Federated States of)","5110","Area","6610","Agricultural land","2020","2020","1000 ha","5","I","Value imputed by a receiving agency",""
"RL","Land Use","583","Micronesia (Federated States of)","5110","Area","6610","Agricultural land","2021","2021","1000 ha","5","I","Value imputed by a receiving agency",""
"RL","Land Use","583","Micronesia (Federated States of)","5110","Area","6610","Agricultural land","2022","2022","1000 ha","5","I","Value imputed by a receiving agency",""
"RL","Land Use","583","Micronesia (Federated States of)","5110","Area","6610","Agricultural land","2023","2023","1000 ha","5","I","Value imputed by a receiving agency",""
"RL","Land Use","520","Nauru","5110","Area","6610","Agricultural land","1990","1990","1000 ha","0.4","I","Value imputed by a receiving agency",""
"RL","Land Use","520","Nauru","5110","Area","6610","Agricultural land","1991","1991","1000 ha","0.4","I","Value imputed by a receiving agency",""
"RL","Land Use","520","Nauru","5110","Area","6610","Agricultural land","1992","1992","1000 ha","0.4","I","Value imputed by a receiving agency",""
"RL","Land Use","520","Nauru","5110","Area","6610","Agricultural land","1993","1993","1000 ha","0.4","I","Value imputed by a receiving agency",""
"RL","Land Use","520","Nauru","5110","Area","6610","Agricultural land","1994","1994","1000 ha","0.4","I","Value imputed by a receiving agency",""
"RL","Land Use","520","Nauru","5110","Area","6610","Agricultural land","1995","1995","1000 ha","0.4","I","Value imputed by a receiving agency",""
"RL","Land Use","520","Nauru","5110","Area","6610","Agricultural land","1996","1996","1000 ha","0.4","I","Value imputed by a receiving agency",""
"RL","Land Use","520","Nauru","5110","Area","6610","Agricultural land","1997","1997","1000 ha","0.4","I","Value imputed by a receiving agency",""
"RL","Land Use","520","Nauru","5110","Area","6610","Agricultural land","1998","1998","1000 ha","0.4","I","Value imputed by a receiving agency",""
"RL","Land Use","520","Nauru","5110","Area","6610","Agricultural land","1999","1999","1000 ha","0.4","I","Value imputed by a receiving agency",""
"RL","Land Use","520","Nauru","5110","Area","6610","Agricultural land","2000","2000","1000 ha","0.4","I","Value imputed by a receiving agency",""
"RL","Land Use","520","Nauru","5110","Area","6610","Agricultural land","2001","2001","1000 ha","0.4","I","Value imputed by a receiving agency",""
"RL","Land Use","520","Nauru","5110","Area","6610","Agricultural land","2002","2002","1000 ha","0.4","I","Value imputed by a receiving agency",""
"RL","Land Use","520","Nauru","5110","Area","6610","Agricultural land","2003","2003","1000 ha","0.4","I","Value imputed by a receiving agency",""
"RL","Land Use","520","Nauru","5110","Area","6610","Agricultural land","2004","2004","1000 ha","0.4","I","Value imputed by a receiving agency",""
"RL","Land Use","520","Nauru","5110","Area","6610","Agricultural land","2005","2005","1000 ha","0.4","I","Value imputed by a receiving agency",""
"RL","Land Use","520","Nauru","5110","Area","6610","Agricultural land","2006","2006","1000 ha","0.4","I","Value imputed by a receiving agency",""
"RL","Land Use","520","Nauru","5110","Area","6610","Agricultural land","2007","2007","1000 ha","0.4","I","Value imputed by a receiving agency",""
"RL","Land Use","520","Nauru","5110","Area","6610","Agricultural land","2008","2008","1000 ha","0.4","I","Value imputed by a receiving agency",""
"RL","Land Use","520","Nauru","5110","Area","6610","Agricultural land","2009","2009","1000 ha","0.4","I","Value imputed by a receiving agency",""
"RL","Land Use","520","Nauru","5110","Area","6610","Agricultural land","2010","2010","1000 ha","0.4","I","Value imputed by a receiving agency",""
"RL","Land Use","520","Nauru","5110","Area","6610","Agricultural land","2011","2011","1000 ha","0.4","I","Value imputed by a receiving agency",""
"RL","Land Use","520","Nauru","5110","Area","6610","Agricultural land","2012","2012","1000 ha","0.4","I","Value imputed by a receiving agency",""
"RL","Land Use","520","Nauru","5110","Area","6610","Agricultural land","2013","2013","1000 ha","0.4","I","Value imputed by a receiving agency",""
"RL","Land Use","520","Nauru","5110","Area","6610","Agricultural land","2014","2014","1000 ha","0.4","I","Value imputed by a receiving agency",""
"RL","Land Use","520","Nauru","5110","Area","6610","Agricultural land","2015","2015","1000 ha","0.4","I","Value imputed by a receiving agency",""
"RL","Land Use","520","Nauru","5110","Area","6610","Agricultural land","2016","2016","1000 ha","0.4","I","Value imputed by a receiving agency",""
"RL","Land Use","520","Nauru","5110","Area","6610","Agricultural land","2017","2017","1000 ha","0.4","I","Value imputed by a receiving agency",""
"RL","Land Use","520","Nauru","5110","Area","6610","Agricultural land","2018","2018","1000 ha","0.4","I","Value imputed by a receiving agency",""
"RL","Land Use","520","Nauru","5110","Area","6610","Agricultural land","2019","2019","1000 ha","0.4","I","Value imputed by a receiving agency",""
"RL","Land Use","520","Nauru","5110","Area","6610","Agricultural land","2020","2020","1000 ha","0.4","I","Value imputed by a receiving agency",""
"RL","Land Use","520","Nauru","5110","Area","6610","Agricultural land","2021","2021","1000 ha","0.4","I","Value imputed by a receiving agency",""
"RL","Land Use","520","Nauru","5110","Area","6610","Agricultural land","2022","2022","1000 ha","0.4","I","Value imputed by a receiving agency",""
"RL","Land Use","520","Nauru","5110","Area","6610","Agricultural land","2023","2023","1000 ha","0.4","I","Value imputed by a receiving agency",""
"RL","Land Use","540","New Caledonia","5110","Area","6610","Agricultural land","1990","1990","1000 ha","232","I","Value imputed by a receiving agency",""
"RL","Land Use","540","New Caledonia","5110","Area","6610","Agricultural land","1991","1991","1000 ha","229","A","Official figure",""
"RL","Land Use","540","New Caledonia","5110","Area","6610","Agricultural land","1992","1992","1000 ha","230","I","Value imputed by a receiving agency",""
"RL","Land Use","540","New Caledonia","5110","Area","6610","Agricultural land","1993","1993","1000 ha","230","I","Value imputed by a receiving agency",""
"RL","Land Use","540","New Caledonia","5110","Area","6610","Agricultural land","1994","1994","1000 ha","231","I","Value imputed by a receiving agency",""
"RL","Land Use","540","New Caledonia","5110","Area","6610","Agricultural land","1995","1995","1000 ha","233","I","Value imputed by a receiving agency",""
"RL","Land Use","540","New Caledonia","5110","Area","6610","Agricultural land","1996","1996","1000 ha","235","I","Value imputed by a receiving agency",""
"RL","Land Use","540","New Caledonia","5110","Area","6610","Agricultural land","1997","1997","1000 ha","238","I","Value imputed by a receiving agency",""
"RL","Land Use","540","New Caledonia","5110","Area","6610","Agricultural land","1998","1998","1000 ha","240","I","Value imputed by a receiving agency",""
"RL","Land Use","540","New Caledonia","5110","Area","6610","Agricultural land","1999","1999","1000 ha","243","I","Value imputed by a receiving agency",""
"RL","Land Use","540","New Caledonia","5110","Area","6610","Agricultural land","2000","2000","1000 ha","245","I","Value imputed by a receiving agency",""
"RL","Land Use","540","New Caledonia","5110","Area","6610","Agricultural land","2001","2001","1000 ha","248","I","Value imputed by a receiving agency",""
"RL","Land Use","540","New Caledonia","5110","Area","6610","Agricultural land","2002","2002","1000 ha","250","I","Value imputed by a receiving agency",""
"RL","Land Use","540","New Caledonia","5110","Area","6610","Agricultural land","2003","2003","1000 ha","243.6","I","Value imputed by a receiving agency",""
"RL","Land Use","540","New Caledonia","5110","Area","6610","Agricultural land","2004","2004","1000 ha","236.6","I","Value imputed by a receiving agency",""
"RL","Land Use","540","New Caledonia","5110","Area","6610","Agricultural land","2005","2005","1000 ha","230.1","I","Value imputed by a receiving agency",""
"RL","Land Use","540","New Caledonia","5110","Area","6610","Agricultural land","2006","2006","1000 ha","224.6","I","Value imputed by a receiving agency",""
"RL","Land Use","540","New Caledonia","5110","Area","6610","Agricultural land","2007","2007","1000 ha","218.1","I","Value imputed by a receiving agency",""
"RL","Land Use","540","New Caledonia","5110","Area","6610","Agricultural land","2008","2008","1000 ha","210.6","I","Value imputed by a receiving agency",""
"RL","Land Use","540","New Caledonia","5110","Area","6610","Agricultural land","2009","2009","1000 ha","205.6","I","Value imputed by a receiving agency",""
"RL","Land Use","540","New Caledonia","5110","Area","6610","Agricultural land","2010","2010","1000 ha","198.6","I","Value imputed by a receiving agency",""
"RL","Land Use","540","New Caledonia","5110","Area","6610","Agricultural land","2011","2011","1000 ha","190.3","I","Value imputed by a receiving agency",""
"RL","Land Use","540","New Caledonia","5110","Area","6610","Agricultural land","2012","2012","1000 ha","184.034","I","Value imputed by a receiving agency",""
"RL","Land Use","540","New Caledonia","5110","Area","6610","Agricultural land","2013","2013","1000 ha","183.73","I","Value imputed by a receiving agency",""
"RL","Land Use","540","New Caledonia","5110","Area","6610","Agricultural land","2014","2014","1000 ha","183.73","I","Value imputed by a receiving agency",""
"RL","Land Use","540","New Caledonia","5110","Area","6610","Agricultural land","2015","2015","1000 ha","184.03","I","Value imputed by a receiving agency",""
"RL","Land Use","540","New Caledonia","5110","Area","6610","Agricultural land","2016","2016","1000 ha","184.03","I","Value imputed by a receiving agency",""
"RL","Land Use","540","New Caledonia","5110","Area","6610","Agricultural land","2017","2017","1000 ha","184.03","I","Value imputed by a receiving agency",""
"RL","Land Use","540","New Caledonia","5110","Area","6610","Agricultural land","2018","2018","1000 ha","184.03","I","Value imputed by a receiving agency",""
"RL","Land Use","540","New Caledonia","5110","Area","6610","Agricultural land","2019","2019","1000 ha","184.03","I","Value imputed by a receiving agency",""
"RL","Land Use","540","New Caledonia","5110","Area","6610","Agricultural land","2020","2020","1000 ha","184.03","I","Value imputed by a receiving agency",""
"RL","Land Use","540","New Caledonia","5110","Area","6610","Agricultural land","2021","2021","1000 ha","184.03","I","Value imputed by a receiving agency",""
"RL","Land Use","540","New Caledonia","5110","Area","6610","Agricultural land","2022","2022","1000 ha","184.03","I","Value imputed by a receiving agency",""
"RL","Land Use","540","New Caledonia","5110","Area","6610","Agricultural land","2023","2023","1000 ha","184.03","I","Value imputed by a receiving agency",""
"RL","Land Use","554","New Zealand","5110","Area","6610","Agricultural land","1990","1990","1000 ha","13917","I","Value imputed by a receiving agency",""
"RL","Land Use","554","New Zealand","5110","Area","6610","Agricultural land","1991","1991","1000 ha","13758.5833","I","Value imputed by a receiving agency",""
"RL","Land Use","554","New Zealand","5110","Area","6610","Agricultural land","1992","1992","1000 ha","13601.2539","I","Value imputed by a receiving agency",""
"RL","Land Use","554","New Zealand","5110","Area","6610","Agricultural land","1993","1993","1000 ha","13443.5345","I","Value imputed by a receiving agency",""
"RL","Land Use","554","New Zealand","5110","Area","6610","Agricultural land","1994","1994","1000 ha","13285.7919","I","Value imputed by a receiving agency",""
"RL","Land Use","554","New Zealand","5110","Area","6610","Agricultural land","1995","1995","1000 ha","13128.0648","I","Value imputed by a receiving agency",""
"RL","Land Use","554","New Zealand","5110","Area","6610","Agricultural land","1996","1996","1000 ha","12970.3315","I","Value imputed by a receiving agency",""
"RL","Land Use","554","New Zealand","5110","Area","6610","Agricultural land","1997","1997","1000 ha","12812.6617","I","Value imputed by a receiving agency",""
"RL","Land Use","554","New Zealand","5110","Area","6610","Agricultural land","1998","1998","1000 ha","12654.9997","I","Value imputed by a receiving agency",""
"RL","Land Use","554","New Zealand","5110","Area","6610","Agricultural land","1999","1999","1000 ha","12497.3449","I","Value imputed by a receiving agency",""
"RL","Land Use","554","New Zealand","5110","Area","6610","Agricultural land","2000","2000","1000 ha","12339.7124","I","Value imputed by a receiving agency",""
"RL","Land Use","554","New Zealand","5110","Area","6610","Agricultural land","2001","2001","1000 ha","12182.0813","I","Value imputed by a receiving agency",""
"RL","Land Use","554","New Zealand","5110","Area","6610","Agricultural land","2002","2002","1000 ha","12024.4045","I","Value imputed by a receiving agency",""
"RL","Land Use","554","New Zealand","5110","Area","6610","Agricultural land","2003","2003","1000 ha","11858","A","Official figure",""
"RL","Land Use","554","New Zealand","5110","Area","6610","Agricultural land","2004","2004","1000 ha","11890","A","Official figure",""
"RL","Land Use","554","New Zealand","5110","Area","6610","Agricultural land","2005","2005","1000 ha","11712","A","Official figure",""
"RL","Land Use","554","New Zealand","5110","Area","6610","Agricultural land","2006","2006","1000 ha","11375","A","Official figure",""
"RL","Land Use","554","New Zealand","5110","Area","6610","Agricultural land","2007","2007","1000 ha","11487","A","Official figure",""
"RL","Land Use","554","New Zealand","5110","Area","6610","Agricultural land","2008","2008","1000 ha","11374","A","Official figure",""
"RL","Land Use","554","New Zealand","5110","Area","6610","Agricultural land","2009","2009","1000 ha","11490","A","Official figure",""
"RL","Land Use","554","New Zealand","5110","Area","6610","Agricultural land","2010","2010","1000 ha","11408","A","Official figure",""
"RL","Land Use","554","New Zealand","5110","Area","6610","Agricultural land","2011","2011","1000 ha","11371","A","Official figure",""
"RL","Land Use","554","New Zealand","5110","Area","6610","Agricultural land","2012","2012","1000 ha","11209.4","A","Official figure",""
"RL","Land Use","554","New Zealand","5110","Area","6610","Agricultural land","2013","2013","1000 ha","11106","A","Official figure",""
"RL","Land Use","554","New Zealand","5110","Area","6610","Agricultural land","2014","2014","1000 ha","11116","A","Official figure",""
"RL","Land Use","554","New Zealand","5110","Area","6610","Agricultural land","2015","2015","1000 ha","10712","I","Value imputed by a receiving agency",""
"RL","Land Use","554","New Zealand","5110","Area","6610","Agricultural land","2016","2016","1000 ha","10614","I","Value imputed by a receiving agency",""
"RL","Land Use","554","New Zealand","5110","Area","6610","Agricultural land","2017","2017","1000 ha","10644","A","Official figure",""
"RL","Land Use","554","New Zealand","5110","Area","6610","Agricultural land","2018","2018","1000 ha","10498","I","Value imputed by a receiving agency",""
"RL","Land Use","554","New Zealand","5110","Area","6610","Agricultural land","2019","2019","1000 ha","10345","A","Official figure",""
"RL","Land Use","554","New Zealand","5110","Area","6610","Agricultural land","2020","2020","1000 ha","10154","A","Official figure",""
"RL","Land Use","554","New Zealand","5110","Area","6610","Agricultural land","2021","2021","1000 ha","10175","A","Official figure",""
"RL","Land Use","554","New Zealand","5110","Area","6610","Agricultural land","2022","2022","1000 ha","9747","A","Official figure",""
"RL","Land Use","554","New Zealand","5110","Area","6610","Agricultural land","2023","2023","1000 ha","9711","A","Official figure",""
"RL","Land Use","570","Niue","5110","Area","6610","Agricultural land","1990","1990","1000 ha","4.8","I","Value imputed by a receiving agency",""
"RL","Land Use","570","Niue","5110","Area","6610","Agricultural land","1991","1991","1000 ha","4.8","I","Value imputed by a receiving agency",""
"RL","Land Use","570","Niue","5110","Area","6610","Agricultural land","1992","1992","1000 ha","4.8","I","Value imputed by a receiving agency",""
"RL","Land Use","570","Niue","5110","Area","6610","Agricultural land","1993","1993","1000 ha","4.8","I","Value imputed by a receiving agency",""
"RL","Land Use","570","Niue","5110","Area","6610","Agricultural land","1994","1994","1000 ha","4.8","I","Value imputed by a receiving agency",""
"RL","Land Use","570","Niue","5110","Area","6610","Agricultural land","1995","1995","1000 ha","4.8","I","Value imputed by a receiving agency",""
"RL","Land Use","570","Niue","5110","Area","6610","Agricultural land","1996","1996","1000 ha","4.8","I","Value imputed by a receiving agency",""
"RL","Land Use","570","Niue","5110","Area","6610","Agricultural land","1997","1997","1000 ha","4.8","I","Value imputed by a receiving agency",""
"RL","Land Use","570","Niue","5110","Area","6610","Agricultural land","1998","1998","1000 ha","4.8","I","Value imputed by a receiving agency",""
"RL","Land Use","570","Niue","5110","Area","6610","Agricultural land","1999","1999","1000 ha","4.8","I","Value imputed by a receiving agency",""
"RL","Land Use","570","Niue","5110","Area","6610","Agricultural land","2000","2000","1000 ha","4.8","I","Value imputed by a receiving agency",""
"RL","Land Use","570","Niue","5110","Area","6610","Agricultural land","2001","2001","1000 ha","4.8","I","Value imputed by a receiving agency",""
"RL","Land Use","570","Niue","5110","Area","6610","Agricultural land","2002","2002","1000 ha","4.8","I","Value imputed by a receiving agency",""
"RL","Land Use","570","Niue","5110","Area","6610","Agricultural land","2003","2003","1000 ha","4.8","I","Value imputed by a receiving agency",""
"RL","Land Use","570","Niue","5110","Area","6610","Agricultural land","2004","2004","1000 ha","4.8","I","Value imputed by a receiving agency",""
"RL","Land Use","570","Niue","5110","Area","6610","Agricultural land","2005","2005","1000 ha","4.8","I","Value imputed by a receiving agency",""
"RL","Land Use","570","Niue","5110","Area","6610","Agricultural land","2006","2006","1000 ha","4.8","I","Value imputed by a receiving agency",""
"RL","Land Use","570","Niue","5110","Area","6610","Agricultural land","2007","2007","1000 ha","4.8","I","Value imputed by a receiving agency",""
